ID,Name,Type,Year,Category (Saffir-Simpson Scale),Wind (knots),Area,Gender of Name,Month(s),Start Date,End Date,Duration (days),Page url
Kompasu - Tropical Storm (2004),Kompasu,Tropical Storm,2004,,45,Western Pacific,,July,13/07/2004,16/07/2004,4,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Kong rey - Tropical Storm (2013),Kong rey,Tropical Storm,2013,,55,Western Pacific,,August,26/08/2013,31/08/2013,6,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Kulap - Tropical Storm (2011),Kulap,Tropical Storm,2011,,45,Western Pacific,,September,7/09/2011,10/09/2011,4,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Leepi - Tropical Storm (2013),Leepi,Tropical Storm,2013,,35,Western Pacific,,June,17/06/2013,20/06/2013,4,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Levi - Tropical Storm (1997),Levi,Tropical Storm,1997,,45,Western Pacific,,May,25/05/1997,30/05/1997,6,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Linfa - Tropical Storm (2003),Linfa,Tropical Storm,2003,,60,Western Pacific,,May,25/05/2003,30/05/2003,6,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Lingling - Tropical Storm (2007),Lingling,Tropical Storm,2007,,40,Western Pacific,,October,12/10/2007,13/10/2007,2,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Lingling - Tropical Storm (2014),Lingling,Tropical Storm,2014,,35,Western Pacific,,January,18/01/2014,19/01/2014,2,http://weather.unisys.com/hurricane/w_pacific/2014/index.php
Lionrock - Tropical Storm (2010),Lionrock,Tropical Storm,2010,,55,Western Pacific,,"August, September",27/08/2010,2/09/2010,7,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Longwang - Tropical Storm (2000),Longwang,Tropical Storm,2000,,40,Western Pacific,,May,18/05/2000,19/05/2000,2,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Lowell - Tropical Storm (2002) - Western Pacific,Lowell,Tropical Storm,2002,,45,Western Pacific,,October,24/10/2002,28/10/2002,5,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Malakas - Tropical Storm (2004),Malakas,Tropical Storm,2004,,35,Western Pacific,,August,10/08/2004,12/08/2004,3,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Malou - Tropical Storm (2010),Malou,Tropical Storm,2010,,45,Western Pacific,,September,2/09/2010,7/09/2010,6,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Man yi - Tropical Storm (2013),Man yi,Tropical Storm,2013,,60,Western Pacific,,September,12/09/2013,16/09/2013,5,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Mangkhut - Tropical Storm (2013),Mangkhut,Tropical Storm,2013,,40,Western Pacific,,August,5/08/2013,7/08/2013,3,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Maria - Tropical Storm (2000),Maria,Tropical Storm,2000,,55,Western Pacific,,"August, September",28/08/2000,1/09/2000,5,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Marty - Tropical Storm (2003),Marty,Tropical Storm,2003,,40,Western Pacific,,September,19/09/2003,19/09/2003,1,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Maysak - Tropical Storm (2002),Maysak,Tropical Storm,2002,,55,Western Pacific,,October,28/10/2002,29/10/2002,2,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Meari - Tropical Storm (2011),Meari,Tropical Storm,2011,,60,Western Pacific,,June,21/06/2011,27/06/2011,7,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Mekkhala - Tropical Storm (2002),Mekkhala,Tropical Storm,2002,,55,Western Pacific,,September,23/09/2002,27/09/2002,5,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Mindulle - Tropical Storm (2010),Mindulle,Tropical Storm,2010,,60,Western Pacific,,August,22/08/2010,24/08/2010,3,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Nakri - Tropical Storm (2002),Nakri,Tropical Storm,2002,,40,Western Pacific,,July,8/07/2002,13/07/2002,6,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Nakri - Tropical Storm (2014),Nakri,Tropical Storm,2014,,40,Western Pacific,,August,2/08/2014,3/08/2014,2,http://weather.unisys.com/hurricane/w_pacific/2014/index.php
Namtheun - Tropical Storm (2010),Namtheun,Tropical Storm,2010,,40,Western Pacific,,"August, September",30/08/2010,1/09/2010,3,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Nangka - Tropical Storm (2003),Nangka,Tropical Storm,2003,,50,Western Pacific,,June,1/06/2003,3/06/2003,3,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Noru - Tropical Storm (2004),Noru,Tropical Storm,2004,,55,Western Pacific,,December,17/12/2004,21/12/2004,5,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Noru - Tropical Storm (2011),Noru,Tropical Storm,2011,,45,Western Pacific,,September,3/09/2011,6/09/2011,4,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Octave - Tropical Storm (2001),Octave,Tropical Storm,2001,,60,Western Pacific,,November,1/11/2001,1/11/2001,1,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Omais - Tropical Storm (2010),Omais,Tropical Storm,2010,,50,Western Pacific,,March,21/03/2010,26/03/2010,6,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Peipah - Tropical Storm (2014),Peipah,Tropical Storm,2014,,35,Western Pacific,,April,3/04/2014,10/04/2014,8,http://weather.unisys.com/hurricane/w_pacific/2014/index.php
Rumbia - Tropical Storm (2000),Rumbia,Tropical Storm,2000,,50,Western Pacific,,"November, December",28/11/2000,6/12/2000,9,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Rumbia - Tropical Storm (2006),Rumbia,Tropical Storm,2006,,45,Western Pacific,,October,4/10/2006,6/10/2006,3,http://weather.unisys.com/hurricane/w_pacific/2006H/index.php
Sarika - Tropical Storm (2011),Sarika,Tropical Storm,2011,,35,Western Pacific,,June,9/06/2011,11/06/2011,3,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Sarika - Tropical Storm (2004),Sarika,Tropical Storm,2004,,60,Western Pacific,,September,4/09/2004,7/09/2004,4,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Scott - Tropical Storm (1997),Scott,Tropical Storm,1997,,55,Western Pacific,,"July, August",27/07/1997,2/08/1997,7,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Sepat - Tropical Storm (2013),Sepat,Tropical Storm,2013,,35,Western Pacific,,"September, October",30/09/2013,2/10/2013,3,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Sepat - Tropical Storm (2001),Sepat,Tropical Storm,2001,,45,Western Pacific,,August,27/08/2001,30/08/2001,4,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Sonamu - Tropical Storm (2006),Sonamu,Tropical Storm,2006,,45,Western Pacific,,August,13/08/2006,16/08/2006,4,http://weather.unisys.com/hurricane/w_pacific/2006H/index.php
Sonamu - Tropical Storm (2013),Sonamu,Tropical Storm,2013,,45,Western Pacific,,January,3/01/2013,8/01/2013,6,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Soulik - Tropical Storm (2000),Soulik,Tropical Storm,2000,,55,Western Pacific,,December,29/12/2000,31/12/2000,3,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Talas - Tropical Storm (2004),Talas,Tropical Storm,2004,,45,Western Pacific,,December,10/12/2004,19/12/2004,10,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Talas - Tropical Storm (2011),Talas,Tropical Storm,2011,,55,Western Pacific,,"August, September",25/08/2011,4/09/2011,11,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Tapah - Tropical Storm (2007),Tapah,Tropical Storm,2007,,35,Western Pacific,,November,11/11/2007,12/11/2007,2,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Tembin - Tropical Storm (2000),Tembin,Tropical Storm,2000,,45,Western Pacific,,July,17/07/2000,21/07/2000,5,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Thirty - Tropical Storm (2013),Thirty,Tropical Storm,2013,,35,Western Pacific,,November,3/11/2013,6/11/2013,4,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Toraji - Tropical Storm (2007),Toraji,Tropical Storm,2007,,35,Western Pacific,,July,5/07/2007,5/07/2007,1,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Toraji - Tropical Storm (2013),Toraji,Tropical Storm,2013,,50,Western Pacific,,September,1/09/2013,4/09/2013,4,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Trami - Tropical Storm (2001),Trami,Tropical Storm,2001,,35,Western Pacific,,July,9/07/2001,12/07/2001,4,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Two - Tropical Storm (2010),Two,Tropical Storm,2010,,40,Western Pacific,,March,21/03/2010,24/03/2010,4,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Unala - Tropical Storm (2013) - Western Pacific,Unala,Tropical Storm,2013,,35,Western Pacific,,August,19/08/2013,19/08/2013,1,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Usagi - Tropical Storm (2001),Usagi,Tropical Storm,2001,,40,Western Pacific,,August,9/08/2001,10/08/2001,2,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Vamco - Tropical Storm (2003),Vamco,Tropical Storm,2003,,35,Western Pacific,,August,19/08/2003,20/08/2003,2,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Victor - Tropical Storm (1997),Victor,Tropical Storm,1997,,55,Western Pacific,,"July, August",31/07/1997,3/08/1997,4,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Vongfong - Tropical Storm (2002),Vongfong,Tropical Storm,2002,,55,Western Pacific,,August,15/08/2002,20/08/2002,6,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Washi - Tropical Storm (2011),Washi,Tropical Storm,2011,,55,Western Pacific,,December,13/12/2011,19/12/2011,7,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Wene - Tropical Storm (2000) - Western Pacific,Wene,Tropical Storm,2000,,40,Western Pacific,,August,15/08/2000,16/08/2000,2,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Wukong - Tropical Storm (2006),Wukong,Tropical Storm,2006,,50,Western Pacific,,August,12/08/2006,19/08/2006,8,http://weather.unisys.com/hurricane/w_pacific/2006H/index.php
Wutip - Tropical Storm (2007),Wutip,Tropical Storm,2007,,40,Western Pacific,,August,7/08/2007,9/08/2007,3,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Yagi - Tropical Storm (2013),Yagi,Tropical Storm,2013,,55,Western Pacific,,June,8/06/2013,12/06/2013,5,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Yanyan - Tropical Storm (2003),Yanyan,Tropical Storm,2003,,50,Western Pacific,,January,18/01/2003,21/01/2003,4,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Yule - Tropical Storm (1997),Yule,Tropical Storm,1997,,55,Western Pacific,,August,16/08/1997,23/08/1997,8,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Aere - Typhoon (2004),Aere,Typhoon,2004,2,85,Western Pacific,Female,August,19/08/2004,26/08/2004,8,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Amber - Typhoon (1997),Amber,Typhoon,1997,3,110,Western Pacific,Female,August,21/08/1997,29/08/1997,9,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Bavi - Typhoon (2002),Bavi,Typhoon,2002,1,70,Western Pacific,Female,October,9/10/2002,14/10/2002,6,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Bebinca - Typhoon (2000),Bebinca,Typhoon,2000,2,90,Western Pacific,Female,November,1/11/2000,6/11/2000,6,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Conson - Typhoon (2004),Conson,Typhoon,2004,2,95,Western Pacific,Female,June,4/06/2004,11/06/2004,8,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Conson - Typhoon (2010),Conson,Typhoon,2010,1,75,Western Pacific,Female,July,11/07/2010,17/07/2010,7,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Ele - Typhoon (2002),Ele,Typhoon,2002,4,115,Western Pacific,Female,"August, September",30/08/2002,10/09/2002,12,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Fitow - Typhoon (2013),Fitow,Typhoon,2013,2,90,Western Pacific,Female,"September, October",30/09/2013,6/10/2013,7,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Fitow - Typhoon (2007),Fitow,Typhoon,2007,2,85,Western Pacific,Female,"August, September",28/08/2007,7/09/2007,11,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Haiyan - Typhoon (2001),Haiyan,Typhoon,2001,2,90,Western Pacific,Female,October,11/10/2001,17/10/2001,7,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Kirogi - Typhoon (2000),Kirogi,Typhoon,2000,4,115,Western Pacific,Female,July,2/07/2000,8/07/2000,7,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
Kompasu - Typhoon (2010),Kompasu,Typhoon,2010,3,100,Western Pacific,Female,"August, September",30/08/2010,2/09/2010,4,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Koni - Typhoon (2003),Koni,Typhoon,2003,1,65,Western Pacific,Female,July,18/07/2003,22/07/2003,5,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Koppu - Typhoon (2003),Koppu,Typhoon,2003,1,80,Western Pacific,Female,September,24/09/2003,30/09/2003,7,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Krosa - Typhoon (2013),Krosa,Typhoon,2013,3,100,Western Pacific,Female,"October, November",29/10/2013,4/11/2013,7,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Krosa - Typhoon (2001),Krosa,Typhoon,2001,3,105,Western Pacific,Female,October,3/10/2001,9/10/2001,7,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Linda - Typhoon (1997),Linda,Typhoon,1997,1,65,Western Pacific,Female,"October, November",31/10/1997,3/11/1997,4,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Lingling - Typhoon (2001),Lingling,Typhoon,2001,4,115,Western Pacific,Female,November,6/11/2001,12/11/2001,7,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Ma on - Typhoon (2011),Ma on,Typhoon,2011,4,115,Western Pacific,Female,July,11/07/2011,22/07/2011,12,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Man yi - Typhoon (2001),Man yi,Typhoon,2001,4,115,Western Pacific,Female,August,1/08/2001,8/08/2001,8,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Maria - Typhoon (2006),Maria,Typhoon,2006,1,65,Western Pacific,Female,August,5/08/2006,9/08/2006,5,http://weather.unisys.com/hurricane/w_pacific/2006H/index.php
Marie - Typhoon (1997),Marie,Typhoon,1997,2,90,Western Pacific,Female,"May, June",26/05/1997,2/06/1997,8,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Meari - Typhoon (2004),Meari,Typhoon,2004,4,120,Western Pacific,Female,September,20/09/2004,29/09/2004,10,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Megi - Typhoon (2004),Megi,Typhoon,2004,1,65,Western Pacific,Female,August,14/08/2004,19/08/2004,6,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Melor - Typhoon (2003),Melor,Typhoon,2003,1,75,Western Pacific,Female,"October, November",30/10/2003,4/11/2003,6,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Meranti - Typhoon (2010),Meranti,Typhoon,2010,1,65,Western Pacific,Female,September,8/09/2010,10/09/2010,3,http://weather.unisys.com/hurricane/w_pacific/2010H/index.php
Meranti - Typhoon (2004),Meranti,Typhoon,2004,2,90,Western Pacific,Female,August,3/08/2004,8/08/2004,6,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Muifa - Typhoon (2004),Muifa,Typhoon,2004,4,115,Western Pacific,Female,November,14/11/2004,26/11/2004,13,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Nari - Typhoon (2013),Nari,Typhoon,2013,3,105,Western Pacific,Female,October,9/10/2013,15/10/2013,7,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Nari - Typhoon (2007),Nari,Typhoon,2007,4,120,Western Pacific,Female,September,12/09/2007,16/09/2007,5,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Nari - Typhoon (2001),Nari,Typhoon,2001,3,100,Western Pacific,Female,September,6/09/2001,21/09/2001,16,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Omais - Typhoon (2004),Omais,Typhoon,2004,1,65,Western Pacific,Female,May,17/05/2004,22/05/2004,6,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Opal - Typhoon (1997),Opal,Typhoon,1997,2,90,Western Pacific,Female,June,16/06/1997,21/06/1997,6,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Pabuk - Typhoon (2001),Pabuk,Typhoon,2001,2,95,Western Pacific,Female,August,14/08/2001,22/08/2001,9,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Pabuk - Typhoon (2013),Pabuk,Typhoon,2013,2,90,Western Pacific,Female,September,21/09/2013,26/09/2013,6,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Pabuk - Typhoon (2007),Pabuk,Typhoon,2007,1,65,Western Pacific,Female,August,5/08/2007,9/08/2007,5,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Rammasun - Typhoon (2002),Rammasun,Typhoon,2002,3,110,Western Pacific,Female,"June, July",28/06/2002,6/07/2002,9,http://weather.unisys.com/hurricane/w_pacific/2002H/index.php
Rananim - Typhoon (2004),Rananim,Typhoon,2004,2,90,Western Pacific,Female,August,7/08/2004,13/08/2004,7,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Roke - Typhoon (2011),Roke,Typhoon,2011,4,115,Western Pacific,Female,September,11/09/2011,21/09/2011,11,http://weather.unisys.com/hurricane/w_pacific/2011H/index.php
Shanshan - Typhoon (2006),Shanshan,Typhoon,2006,4,120,Western Pacific,Female,September,10/09/2006,17/09/2006,8,http://weather.unisys.com/hurricane/w_pacific/2006H/index.php
Soudelor - Typhoon (2003),Soudelor,Typhoon,2003,4,115,Western Pacific,Female,June,11/06/2003,19/06/2003,9,http://weather.unisys.com/hurricane/w_pacific/2003H/index.php
Tapah - Typhoon (2014),Tapah,Typhoon,2014,1,65,Western Pacific,Female,"April, May",27/04/2014,1/05/2014,5,http://weather.unisys.com/hurricane/w_pacific/2014/index.php
Tina - Typhoon (1997),Tina,Typhoon,1997,2,95,Western Pacific,Female,"July, August",30/07/1997,9/08/1997,11,http://weather.unisys.com/hurricane/w_pacific/1997H/index.php
Tingting - Typhoon (2004),Tingting,Typhoon,2004,1,80,Western Pacific,Female,"June, July",25/06/2004,3/07/2004,9,http://weather.unisys.com/hurricane/w_pacific/2004H/index.php
Trami - Typhoon (2013),Trami,Typhoon,2013,1,75,Western Pacific,Female,August,17/08/2013,21/08/2013,5,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Usagi - Typhoon (2007),Usagi,Typhoon,2007,4,120,Western Pacific,Female,"July, August",28/07/2007,3/08/2007,7,http://weather.unisys.com/hurricane/w_pacific/2007H/index.php
Vipa - Typhoon (2001),Vipa,Typhoon,2001,1,75,Western Pacific,Female,September,17/09/2001,21/09/2001,5,http://weather.unisys.com/hurricane/w_pacific/2001H/index.php
Wipha - Typhoon (2013),Wipha,Typhoon,2013,4,115,Western Pacific,Female,October,10/10/2013,15/10/2013,6,http://weather.unisys.com/hurricane/w_pacific/2013/index.php
Xangsane - Typhoon (2000),Xangsane,Typhoon,2000,2,90,Western Pacific,Female,"October, November",25/10/2000,1/11/2000,8,http://weather.unisys.com/hurricane/w_pacific/2000H/index.php
